ward,year,race,office,preference,ballots
288,2004,PRIMARY,MAYOR,DAVID CLARKE,118
288,2004,PRIMARY,MAYOR,JOHN V PITTA,1
288,2004,PRIMARY,MAYOR,ARTHUR L JONES,0
288,2004,PRIMARY,MAYOR,WRITE IN,0
289,2004,PRIMARY,MAYOR,SANDY FOLARON,30
289,2004,PRIMARY,MAYOR,FRANK CUMBERBATCH,1
289,2004,PRIMARY,MAYOR,THOMAS G NARDELLI,29
289,2004,PRIMARY,MAYOR,VINCE BOBOT,11
289,2004,PRIMARY,MAYOR,MARVIN PRATT,72
289,2004,PRIMARY,MAYOR,TOM BARRETT,204
289,2004,PRIMARY,MAYOR,LEON TODD,3
289,2004,PRIMARY,MAYOR,DAVID CLARKE,134
289,2004,PRIMARY,MAYOR,JOHN V PITTA,3
289,2004,PRIMARY,MAYOR,ARTHUR L JONES,4
289,2004,PRIMARY,MAYOR,WRITE IN,0
290,2004,PRIMARY,MAYOR,SANDY FOLARON,12
290,2004,PRIMARY,MAYOR,FRANK CUMBERBATCH,0
290,2004,PRIMARY,MAYOR,THOMAS G NARDELLI,6
290,2004,PRIMARY,MAYOR,VINCE BOBOT,8
290,2004,PRIMARY,MAYOR,MARVIN PRATT,32
290,2004,PRIMARY,MAYOR,TOM BARRETT,42
290,2004,PRIMARY,MAYOR,LEON TODD,0
290,2004,PRIMARY,MAYOR,DAVID CLARKE,18
290,2004,PRIMARY,MAYOR,JOHN V PITTA,2
290,2004,PRIMARY,MAYOR,ARTHUR L JONES,1
290,2004,PRIMARY,MAYOR,WRITE IN,0
291,2004,PRIMARY,MAYOR,SANDY FOLARON,5
291,2004,PRIMARY,MAYOR,FRANK CUMBERBATCH,0
291,2004,PRIMARY,MAYOR,THOMAS G NARDELLI,2
291,2004,PRIMARY,MAYOR,VINCE BOBOT,10
291,2004,PRIMARY,MAYOR,MARVIN PRATT,33
291,2004,PRIMARY,MAYOR,TOM BARRETT,52
291,2004,PRIMARY,MAYOR,LEON TODD,1
291,2004,PRIMARY,MAYOR,DAVID CLARKE,24
291,2004,PRIMARY,MAYOR,JOHN V PITTA,0
291,2004,PRIMARY,MAYOR,ARTHUR L JONES,0
291,2004,PRIMARY,MAYOR,WRITE IN,0
292,2004,PRIMARY,MAYOR,SANDY FOLARON,18
292,2004,PRIMARY,MAYOR,FRANK CUMBERBATCH,3
292,2004,PRIMARY,MAYOR,THOMAS G NARDELLI,8
292,2004,PRIMARY,MAYOR,VINCE BOBOT,10
292,2004,PRIMARY,MAYOR,MARVIN PRATT,45
292,2004,PRIMARY,MAYOR,TOM BARRETT,101
292,2004,PRIMARY,MAYOR,LEON TODD,0
292,2004,PRIMARY,MAYOR,DAVID CLARKE,50
292,2004,PRIMARY,MAYOR,JOHN V PITTA,6
292,2004,PRIMARY,MAYOR,ARTHUR L JONES,1
292,2004,PRIMARY,MAYOR,WRITE IN,0
293,2004,PRIMARY,MAYOR,SANDY FOLARON,7
293,2004,PRIMARY,MAYOR,FRANK CUMBERBATCH,2
293,2004,PRIMARY,MAYOR,THOMAS G NARDELLI,2
293,2004,PRIMARY,MAYOR,VINCE BOBOT,7
293,2004,PRIMARY,MAYOR,MARVIN PRATT,16
293,2004,PRIMARY,MAYOR,TOM BARRETT,35
293,2004,PRIMARY,MAYOR,LEON TODD,1
293,2004,PRIMARY,MAYOR,DAVID CLARKE,22
293,2004,PRIMARY,MAYOR,JOHN V PITTA,2
293,2004,PRIMARY,MAYOR,ARTHUR L JONES,0
293,2004,PRIMARY,MAYOR,WRITE IN,0
294,2004,PRIMARY,MAYOR,SANDY FOLARON,4
294,2004,PRIMARY,MAYOR,FRANK CUMBERBATCH,0
294,2004,PRIMARY,MAYOR,THOMAS G NARDELLI,7
294,2004,PRIMARY,MAYOR,VINCE BOBOT,4
294,2004,PRIMARY,MAYOR,MARVIN PRATT,24
294,2004,PRIMARY,MAYOR,TOM BARRETT,50
294,2004,PRIMARY,MAYOR,LEON TODD,2
294,2004,PRIMARY,MAYOR,DAVID CLARKE,25
294,2004,PRIMARY,MAYOR,JOHN V PITTA,0
294,2004,PRIMARY,MAYOR,ARTHUR L JONES,0
294,2004,PRIMARY,MAYOR,WRITE IN,0
295,2004,PRIMARY,MAYOR,SANDY FOLARON,9
295,2004,PRIMARY,MAYOR,FRANK CUMBERBATCH,1
295,2004,PRIMARY,MAYOR,THOMAS G NARDELLI,14
295,2004,PRIMARY,MAYOR,VINCE BOBOT,12
295,2004,PRIMARY,MAYOR,MARVIN PRATT,40
295,2004,PRIMARY,MAYOR,TOM BARRETT,118
295,2004,PRIMARY,MAYOR,LEON TODD,0
295,2004,PRIMARY,MAYOR,DAVID CLARKE,56
295,2004,PRIMARY,MAYOR,JOHN V PITTA,3
295,2004,PRIMARY,MAYOR,ARTHUR L JONES,0
295,2004,PRIMARY,MAYOR,WRITE IN,0
296,2004,PRIMARY,MAYOR,SANDY FOLARON,22
296,2004,PRIMARY,MAYOR,FRANK CUMBERBATCH,1
296,2004,PRIMARY,MAYOR,THOMAS G NARDELLI,20
296,2004,PRIMARY,MAYOR,VINCE BOBOT,19
296,2004,PRIMARY,MAYOR,MARVIN PRATT,49
296,2004,PRIMARY,MAYOR,TOM BARRETT,177
296,2004,PRIMARY,MAYOR,LEON TODD,1
296,2004,PRIMARY,MAYOR,DAVID CLARKE,64
296,2004,PRIMARY,MAYOR,JOHN V PITTA,7
296,2004,PRIMARY,MAYOR,ARTHUR L JONES,3
296,2004,PRIMARY,MAYOR,WRITE IN,1
297,2004,PRIMARY,MAYOR,SANDY FOLARON,1
297,2004,PRIMARY,MAYOR,FRANK CUMBERBATCH,1
297,2004,PRIMARY,MAYOR,THOMAS G NARDELLI,0
297,2004,PRIMARY,MAYOR,VINCE BOBOT,2
297,2004,PRIMARY,MAYOR,MARVIN PRATT,166
297,2004,PRIMARY,MAYOR,TOM BARRETT,8
297,2004,PRIMARY,MAYOR,LEON TODD,0
297,2004,PRIMARY,MAYOR,DAVID CLARKE,20
297,2004,PRIMARY,MAYOR,JOHN V PITTA,0
297,2004,PRIMARY,MAYOR,ARTHUR L JONES,1
297,2004,PRIMARY,MAYOR,WRITE IN,0
298,2004,PRIMARY,MAYOR,SANDY FOLARON,2
298,2004,PRIMARY,MAYOR,FRANK CUMBERBATCH,2
298,2004,PRIMARY,MAYOR,THOMAS G NARDELLI,0
298,2004,PRIMARY,MAYOR,VINCE BOBOT,1
298,2004,PRIMARY,MAYOR,MARVIN PRATT,265
298,2004,PRIMARY,MAYOR,TOM BARRETT,12
298,2004,PRIMARY,MAYOR,LEON TODD,0
298,2004,PRIMARY,MAYOR,DAVID CLARKE,14
298,2004,PRIMARY,MAYOR,JOHN V PITTA,3
298,2004,PRIMARY,MAYOR,ARTHUR L JONES,2
298,2004,PRIMARY,MAYOR,WRITE IN,0
299,2004,PRIMARY,MAYOR,SANDY FOLARON,1
299,2004,PRIMARY,MAYOR,FRANK CUMBERBATCH,3
299,2004,PRIMARY,MAYOR,THOMAS G NARDELLI,1
299,2004,PRIMARY,MAYOR,VINCE BOBOT,0
299,2004,PRIMARY,MAYOR,MARVIN PRATT,335
299,2004,PRIMARY,MAYOR,TOM BARRETT,12
299,2004,PRIMARY,MAYOR,LEON TODD,1
299,2004,PRIMARY,MAYOR,DAVID CLARKE,14
299,2004,PRIMARY,MAYOR,JOHN V PITTA,1
299,2004,PRIMARY,MAYOR,ARTHUR L JONES,10
299,2004,PRIMARY,MAYOR,WRITE IN,0
300,2004,PRIMARY,MAYOR,SANDY FOLARON,3
300,2004,PRIMARY,MAYOR,FRANK CUMBERBATCH,0
300,2004,PRIMARY,MAYOR,THOMAS G NARDELLI,2
300,2004,PRIMARY,MAYOR,VINCE BOBOT,4
300,2004,PRIMARY,MAYOR,MARVIN PRATT,166
300,2004,PRIMARY,MAYOR,TOM BARRETT,30
300,2004,PRIMARY,MAYOR,LEON TODD,0
300,2004,PRIMARY,MAYOR,DAVID CLARKE,17
300,2004,PRIMARY,MAYOR,JOHN V PITTA,1
300,2004,PRIMARY,MAYOR,ARTHUR L JONES,7
300,2004,PRIMARY,MAYOR,WRITE IN,0
301,2004,PRIMARY,MAYOR,SANDY FOLARON,2
301,2004,PRIMARY,MAYOR,FRANK CUMBERBATCH,0
301,2004,PRIMARY,MAYOR,THOMAS G NARDELLI,0
301,2004,PRIMARY,MAYOR,VINCE BOBOT,1
301,2004,PRIMARY,MAYOR,MARVIN PRATT,182
301,2004,PRIMARY,MAYOR,TOM BARRETT,13
301,2004,PRIMARY,MAYOR,LEON TODD,1
301,2004,PRIMARY,MAYOR,DAVID CLARKE,11
301,2004,PRIMARY,MAYOR,JOHN V PITTA,1
301,2004,PRIMARY,MAYOR,ARTHUR L JONES,3
301,2004,PRIMARY,MAYOR,WRITE IN,0
302,2004,PRIMARY,MAYOR,SANDY FOLARON,3
302,2004,PRIMARY,MAYOR,FRANK CUMBERBATCH,2
302,2004,PRIMARY,MAYOR,THOMAS G NARDELLI,2
302,2004,PRIMARY,MAYOR,VINCE BOBOT,2
302,2004,PRIMARY,MAYOR,MARVIN PRATT,279
302,2004,PRIMARY,MAYOR,TOM BARRETT,37
302,2004,PRIMARY,MAYOR,LEON TODD,0
302,2004,PRIMARY,MAYOR,DAVID CLARKE,18
302,2004,PRIMARY,MAYOR,JOHN V PITTA,3
302,2004,PRIMARY,MAYOR,ARTHUR L JONES,15
302,2004,PRIMARY,MAYOR,WRITE IN,0
303,2004,PRIMARY,MAYOR,SANDY FOLARON,1
303,2004,PRIMARY,MAYOR,FRANK CUMBERBATCH,3
303,2004,PRIMARY,MAYOR,THOMAS G NARDELLI,3
303,2004,PRIMARY,MAYOR,VINCE BOBOT,2
303,2004,PRIMARY,MAYOR,MARVIN PRATT,247
303,2004,PRIMARY,MAYOR,TOM BARRETT,44
303,2004,PRIMARY,MAYOR,LEON TODD,1
303,2004,PRIMARY,MAYOR,DAVID CLARKE,16
303,2004,PRIMARY,MAYOR,JOHN V PITTA,3
303,2004,PRIMARY,MAYOR,ARTHUR L JONES,8
303,2004,PRIMARY,MAYOR,WRITE IN,0
304,2004,PRIMARY,MAYOR,SANDY FOLARON,2
304,2004,PRIMARY,MAYOR,FRANK CUMBERBATCH,0
304,2004,PRIMARY,MAYOR,THOMAS G NARDELLI,3
304,2004,PRIMARY,MAYOR,VINCE BOBOT,4
304,2004,PRIMARY,MAYOR,MARVIN PRATT,195
304,2004,PRIMARY,MAYOR,TOM BARRETT,45
304,2004,PRIMARY,MAYOR,LEON TODD,0
304,2004,PRIMARY,MAYOR,DAVID CLARKE,23
304,2004,PRIMARY,MAYOR,JOHN V PITTA,2
304,2004,PRIMARY,MAYOR,ARTHUR L JONES,4
304,2004,PRIMARY,MAYOR,WRITE IN,0
305,2004,PRIMARY,MAYOR,SANDY FOLARON,4
305,2004,PRIMARY,MAYOR,FRANK CUMBERBATCH,1
305,2004,PRIMARY,MAYOR,THOMAS G NARDELLI,0
305,2004,PRIMARY,MAYOR,VINCE BOBOT,0
305,2004,PRIMARY,MAYOR,MARVIN PRATT,179
305,2004,PRIMARY,MAYOR,TOM BARRETT,72
305,2004,PRIMARY,MAYOR,LEON TODD,0
305,2004,PRIMARY,MAYOR,DAVID CLARKE,23
305,2004,PRIMARY,MAYOR,JOHN V PITTA,0
305,2004,PRIMARY,MAYOR,ARTHUR L JONES,2
305,2004,PRIMARY,MAYOR,WRITE IN,0
306,2004,PRIMARY,MAYOR,SANDY FOLARON,4
306,2004,PRIMARY,MAYOR,FRANK CUMBERBATCH,1
306,2004,PRIMARY,MAYOR,THOMAS G NARDELLI,5
306,2004,PRIMARY,MAYOR,VINCE BOBOT,2
306,2004,PRIMARY,MAYOR,MARVIN PRATT,147
306,2004,PRIMARY,MAYOR,TOM BARRETT,38
306,2004,PRIMARY,MAYOR,LEON TODD,1
306,2004,PRIMARY,MAYOR,DAVID CLARKE,8
306,2004,PRIMARY,MAYOR,JOHN V PITTA,4
306,2004,PRIMARY,MAYOR,ARTHUR L JONES,5
306,2004,PRIMARY,MAYOR,WRITE IN,0
307,2004,PRIMARY,MAYOR,SANDY FOLARON,11
307,2004,PRIMARY,MAYOR,FRANK CUMBERBATCH,0
307,2004,PRIMARY,MAYOR,THOMAS G NARDELLI,6
307,2004,PRIMARY,MAYOR,VINCE BOBOT,4
307,2004,PRIMARY,MAYOR,MARVIN PRATT,145
307,2004,PRIMARY,MAYOR,TOM BARRETT,65
307,2004,PRIMARY,MAYOR,LEON TODD,0
307,2004,PRIMARY,MAYOR,DAVID CLARKE,35
307,2004,PRIMARY,MAYOR,JOHN V PITTA,2
307,2004,PRIMARY,MAYOR,ARTHUR L JONES,5
307,2004,PRIMARY,MAYOR,WRITE IN,0
308,2004,PRIMARY,MAYOR,SANDY FOLARON,0
308,2004,PRIMARY,MAYOR,FRANK CUMBERBATCH,1
308,2004,PRIMARY,MAYOR,THOMAS G NARDELLI,0
308,2004,PRIMARY,MAYOR,VINCE BOBOT,2
308,2004,PRIMARY,MAYOR,MARVIN PRATT,111
308,2004,PRIMARY,MAYOR,TOM BARRETT,49
308,2004,PRIMARY,MAYOR,LEON TODD,0
308,2004,PRIMARY,MAYOR,DAVID CLARKE,10
308,2004,PRIMARY,MAYOR,JOHN V PITTA,3
308,2004,PRIMARY,MAYOR,ARTHUR L JONES,0
308,2004,PRIMARY,MAYOR,WRITE IN,0
309,2004,PRIMARY,MAYOR,SANDY FOLARON,3
309,2004,PRIMARY,MAYOR,FRANK CUMBERBATCH,3
309,2004,PRIMARY,MAYOR,THOMAS G NARDELLI,0
309,2004,PRIMARY,MAYOR,VINCE BOBOT,3
309,2004,PRIMARY,MAYOR,MARVIN PRATT,258
309,2004,PRIMARY,MAYOR,TOM BARRETT,20
309,2004,PRIMARY,MAYOR,LEON TODD,0
309,2004,PRIMARY,MAYOR,DAVID CLARKE,18
309,2004,PRIMARY,MAYOR,JOHN V PITTA,3
309,2004,PRIMARY,MAYOR,ARTHUR L JONES,8
309,2004,PRIMARY,MAYOR,WRITE IN,0
310,2004,PRIMARY,MAYOR,SANDY FOLARON,8
310,2004,PRIMARY,MAYOR,FRANK CUMBERBATCH,0
310,2004,PRIMARY,MAYOR,THOMAS G NARDELLI,2
310,2004,PRIMARY,MAYOR,VINCE BOBOT,0
310,2004,PRIMARY,MAYOR,MARVIN PRATT,216
310,2004,PRIMARY,MAYOR,TOM BARRETT,26
310,2004,PRIMARY,MAYOR,LEON TODD,4
310,2004,PRIMARY,MAYOR,DAVID CLARKE,18
310,2004,PRIMARY,MAYOR,JOHN V PITTA,7
310,2004,PRIMARY,MAYOR,ARTHUR L JONES,5
310,2004,PRIMARY,MAYOR,WRITE IN,0
311,2004,PRIMARY,MAYOR,SANDY FOLARON,10
311,2004,PRIMARY,MAYOR,FRANK CUMBERBATCH,12
311,2004,PRIMARY,MAYOR,THOMAS G NARDELLI,6
311,2004,PRIMARY,MAYOR,VINCE BOBOT,21
311,2004,PRIMARY,MAYOR,MARVIN PRATT,124
311,2004,PRIMARY,MAYOR,TOM BARRETT,114
311,2004,PRIMARY,MAYOR,LEON TODD,0
311,2004,PRIMARY,MAYOR,DAVID CLARKE,63
311,2004,PRIMARY,MAYOR,JOHN V PITTA,6
311,2004,PRIMARY,MAYOR,ARTHUR L JONES,2
311,2004,PRIMARY,MAYOR,WRITE IN,2
312,2004,PRIMARY,MAYOR,SANDY FOLARON,18
312,2004,PRIMARY,MAYOR,FRANK CUMBERBATCH,13
312,2004,PRIMARY,MAYOR,THOMAS G NARDELLI,4
312,2004,PRIMARY,MAYOR,VINCE BOBOT,28
312,2004,PRIMARY,MAYOR,MARVIN PRATT,70
312,2004,PRIMARY,MAYOR,TOM BARRETT,119
312,2004,PRIMARY,MAYOR,LEON TODD,3
312,2004,PRIMARY,MAYOR,DAVID CLARKE,79
312,2004,PRIMARY,MAYOR,JOHN V PITTA,4
312,2004,PRIMARY,MAYOR,ARTHUR L JONES,4
312,2004,PRIMARY,MAYOR,WRITE IN,1
313,2004,PRIMARY,MAYOR,SANDY FOLARON,3
313,2004,PRIMARY,MAYOR,FRANK CUMBERBATCH,1
313,2004,PRIMARY,MAYOR,THOMAS G NARDELLI,2
313,2004,PRIMARY,MAYOR,VINCE BOBOT,2
313,2004,PRIMARY,MAYOR,MARVIN PRATT,331
313,2004,PRIMARY,MAYOR,TOM BARRETT,23
313,2004,PRIMARY,MAYOR,LEON TODD,0
313,2004,PRIMARY,MAYOR,DAVID CLARKE,11
313,2004,PRIMARY,MAYOR,JOHN V PITTA,0
313,2004,PRIMARY,MAYOR,ARTHUR L JONES,4
313,2004,PRIMARY,MAYOR,WRITE IN,0
314,2004,PRIMARY,MAYOR,SANDY FOLARON,2
314,2004,PRIMARY,MAYOR,FRANK CUMBERBATCH,2
314,2004,PRIMARY,MAYOR,THOMAS G NARDELLI,0
314,2004,PRIMARY,MAYOR,VINCE BOBOT,2
314,2004,PRIMARY,MAYOR,MARVIN PRATT,262
314,2004,PRIMARY,MAYOR,TOM BARRETT,13
314,2004,PRIMARY,MAYOR,LEON TODD,2
314,2004,PRIMARY,MAYOR,DAVID CLARKE,11
314,2004,PRIMARY,MAYOR,JOHN V PITTA,2
314,2004,PRIMARY,MAYOR,ARTHUR L JONES,2
314,2004,PRIMARY,MAYOR,WRITE IN,0
1,2008,GENERAL,MAYOR,TOM BARRETT,334
1,2008,GENERAL,MAYOR,ANDREW J SHAW,71
1,2008,GENERAL,MAYOR,WRITE IN,0
2,2008,GENERAL,MAYOR,TOM BARRETT,160
2,2008,GENERAL,MAYOR,ANDREW J SHAW,28
2,2008,GENERAL,MAYOR,WRITE IN,0
3,2008,GENERAL,MAYOR,TOM BARRETT,270
3,2008,GENERAL,MAYOR,ANDREW J SHAW,56
3,2008,GENERAL,MAYOR,WRITE IN,1
4,2008,GENERAL,MAYOR,TOM BARRETT,90
4,2008,GENERAL,MAYOR,ANDREW J SHAW,26
4,2008,GENERAL,MAYOR,WRITE IN,0
5,2008,GENERAL,MAYOR,TOM BARRETT,108
5,2008,GENERAL,MAYOR,ANDREW J SHAW,37
5,2008,GENERAL,MAYOR,WRITE IN,0
6,2008,GENERAL,MAYOR,TOM BARRETT,131
6,2008,GENERAL,MAYOR,ANDREW J SHAW,24
6,2008,GENERAL,MAYOR,WRITE IN,0
7,2008,GENERAL,MAYOR,TOM BARRETT,127
7,2008,GENERAL,MAYOR,ANDREW J SHAW,26
7,2008,GENERAL,MAYOR,WRITE IN,1
8,2008,GENERAL,MAYOR,TOM BARRETT,137
8,2008,GENERAL,MAYOR,ANDREW J SHAW,54
8,2008,GENERAL,MAYOR,WRITE IN,0
9,2008,GENERAL,MAYOR,TOM BARRETT,124
9,2008,GENERAL,MAYOR,ANDREW J SHAW,30
9,2008,GENERAL,MAYOR,WRITE IN,0
10,2008,GENERAL,MAYOR,TOM BARRETT,197
10,2008,GENERAL,MAYOR,ANDREW J SHAW,40
10,2008,GENERAL,MAYOR,WRITE IN,1
11,2008,GENERAL,MAYOR,TOM BARRETT,163
11,2008,GENERAL,MAYOR,ANDREW J SHAW,34
11,2008,GENERAL,MAYOR,WRITE IN,1
12,2008,GENERAL,MAYOR,TOM BARRETT,212
12,2008,GENERAL,MAYOR,ANDREW J SHAW,59
12,2008,GENERAL,MAYOR,WRITE IN,2
13,2008,GENERAL,MAYOR,TOM BARRETT,146
13,2008,GENERAL,MAYOR,ANDREW J SHAW,39
13,2008,GENERAL,MAYOR,WRITE IN,0
14,2008,GENERAL,MAYOR,TOM BARRETT,131
14,2008,GENERAL,MAYOR,ANDREW J SHAW,35
14,2008,GENERAL,MAYOR,WRITE IN,0
15,2008,GENERAL,MAYOR,TOM BARRETT,300
15,2008,GENERAL,MAYOR,ANDREW J SHAW,82
15,2008,GENERAL,MAYOR,WRITE IN,0
16,2008,GENERAL,MAYOR,TOM BARRETT,183
16,2008,GENERAL,MAYOR,ANDREW J SHAW,56
16,2008,GENERAL,MAYOR,WRITE IN,0
17,2008,GENERAL,MAYOR,TOM BARRETT,417
17,2008,GENERAL,MAYOR,ANDREW J SHAW,110
17,2008,GENERAL,MAYOR,WRITE IN,1
18,2008,GENERAL,MAYOR,TOM BARRETT,260
18,2008,GENERAL,MAYOR,ANDREW J SHAW,55
18,2008,GENERAL,MAYOR,WRITE IN,0
19,2008,GENERAL,MAYOR,TOM BARRETT,229
19,2008,GENERAL,MAYOR,ANDREW J SHAW,45
19,2008,GENERAL,MAYOR,WRITE IN,3
20,2008,GENERAL,MAYOR,TOM BARRETT,130
20,2008,GENERAL,MAYOR,ANDREW J SHAW,34
20,2008,GENERAL,MAYOR,WRITE IN,1
21,2008,GENERAL,MAYOR,TOM BARRETT,174
21,2008,GENERAL,MAYOR,ANDREW J SHAW,30
21,2008,GENERAL,MAYOR,WRITE IN,1
22,2008,GENERAL,MAYOR,TOM BARRETT,115
22,2008,GENERAL,MAYOR,ANDREW J SHAW,31
22,2008,GENERAL,MAYOR,WRITE IN,0
23,2008,GENERAL,MAYOR,TOM BARRETT,145
23,2008,GENERAL,MAYOR,ANDREW J SHAW,34
23,2008,GENERAL,MAYOR,WRITE IN,0
24,2008,GENERAL,MAYOR,TOM BARRETT,163
24,2008,GENERAL,MAYOR,ANDREW J SHAW,19
24,2008,GENERAL,MAYOR,WRITE IN,0
25,2008,GENERAL,MAYOR,TOM BARRETT,124
25,2008,GENERAL,MAYOR,ANDREW J SHAW,38
25,2008,GENERAL,MAYOR,WRITE IN,0
26,2008,GENERAL,MAYOR,TOM BARRETT,198
26,2008,GENERAL,MAYOR,ANDREW J SHAW,34
26,2008,GENERAL,MAYOR,WRITE IN,2
27,2008,GENERAL,MAYOR,TOM BARRETT,274
27,2008,GENERAL,MAYOR,ANDREW J SHAW,81
27,2008,GENERAL,MAYOR,WRITE IN,2
28,2008,GENERAL,MAYOR,TOM BARRETT,136
28,2008,GENERAL,MAYOR,ANDREW J SHAW,35
28,2008,GENERAL,MAYOR,WRITE IN,1
29,2008,GENERAL,MAYOR,TOM BARRETT,164
29,2008,GENERAL,MAYOR,ANDREW J SHAW,51
29,2008,GENERAL,MAYOR,WRITE IN,0
30,2008,GENERAL,MAYOR,TOM BARRETT,224
30,2008,GENERAL,MAYOR,ANDREW J SHAW,50
30,2008,GENERAL,MAYOR,WRITE IN,0
31,2008,GENERAL,MAYOR,TOM BARRETT,257
31,2008,GENERAL,MAYOR,ANDREW J SHAW,66
31,2008,GENERAL,MAYOR,WRITE IN,2
32,2008,GENERAL,MAYOR,TOM BARRETT,193
32,2008,GENERAL,MAYOR,ANDREW J SHAW,69
32,2008,GENERAL,MAYOR,WRITE IN,0
33,2008,GENERAL,MAYOR,TOM BARRETT,236
33,2008,GENERAL,MAYOR,ANDREW J SHAW,59
33,2008,GENERAL,MAYOR,WRITE IN,1
34,2008,GENERAL,MAYOR,TOM BARRETT,152
34,2008,GENERAL,MAYOR,ANDREW J SHAW,37
34,2008,GENERAL,MAYOR,WRITE IN,0
35,2008,GENERAL,MAYOR,TOM BARRETT,258
35,2008,GENERAL,MAYOR,ANDREW J SHAW,49
35,2008,GENERAL,MAYOR,WRITE IN,3
36,2008,GENERAL,MAYOR,TOM BARRETT,286
36,2008,GENERAL,MAYOR,ANDREW J SHAW,76
36,2008,GENERAL,MAYOR,WRITE IN,0
37,2008,GENERAL,MAYOR,TOM BARRETT,629
37,2008,GENERAL,MAYOR,ANDREW J SHAW,125
37,2008,GENERAL,MAYOR,WRITE IN,4
38,2008,GENERAL,MAYOR,TOM BARRETT,442
38,2008,GENERAL,MAYOR,ANDREW J SHAW,84
38,2008,GENERAL,MAYOR,WRITE IN,4
39,2008,GENERAL,MAYOR,TOM BARRETT,168
39,2008,GENERAL,MAYOR,ANDREW J SHAW,51
39,2008,GENERAL,MAYOR,WRITE IN,2
40,2008,GENERAL,MAYOR,TOM BARRETT,407
40,2008,GENERAL,MAYOR,ANDREW J SHAW,85
40,2008,GENERAL,MAYOR,WRITE IN,5
41,2008,GENERAL,MAYOR,TOM BARRETT,564
41,2008,GENERAL,MAYOR,ANDREW J SHAW,104
41,2008,GENERAL,MAYOR,WRITE IN,4
42,2008,GENERAL,MAYOR,TOM BARRETT,635
42,2008,GENERAL,MAYOR,ANDREW J SHAW,124
42,2008,GENERAL,MAYOR,WRITE IN,4
43,2008,GENERAL,MAYOR,TOM BARRETT,276
43,2008,GENERAL,MAYOR,ANDREW J SHAW,52
43,2008,GENERAL,MAYOR,WRITE IN,3
44,2008,GENERAL,MAYOR,TOM BARRETT,267
44,2008,GENERAL,MAYOR,ANDREW J SHAW,40
44,2008,GENERAL,MAYOR,WRITE IN,3
45,2008,GENERAL,MAYOR,TOM BARRETT,182
45,2008,GENERAL,MAYOR,ANDREW J SHAW,32
45,2008,GENERAL,MAYOR,WRITE IN,2
46,2008,GENERAL,MAYOR,TOM BARRETT,176
46,2008,GENERAL,MAYOR,ANDREW J SHAW,45
46,2008,GENERAL,MAYOR,WRITE IN,1
47,2008,GENERAL,MAYOR,TOM BARRETT,193
47,2008,GENERAL,MAYOR,ANDREW J SHAW,27
47,2008,GENERAL,MAYOR,WRITE IN,2
48,2008,GENERAL,MAYOR,TOM BARRETT,301
48,2008,GENERAL,MAYOR,ANDREW J SHAW,77
48,2008,GENERAL,MAYOR,WRITE IN,2
49,2008,GENERAL,MAYOR,TOM BARRETT,267
49,2008,GENERAL,MAYOR,ANDREW J SHAW,45
49,2008,GENERAL,MAYOR,WRITE IN,2
50,2008,GENERAL,MAYOR,TOM BARRETT,251
50,2008,GENERAL,MAYOR,ANDREW J SHAW,50
50,2008,GENERAL,MAYOR,WRITE IN,2
51,2008,GENERAL,MAYOR,TOM BARRETT,438
51,2008,GENERAL,MAYOR,ANDREW J SHAW,99
51,2008,GENERAL,MAYOR,WRITE IN,1
52,2008,GENERAL,MAYOR,TOM BARRETT,344
52,2008,GENERAL,MAYOR,ANDREW J SHAW,60
52,2008,GENERAL,MAYOR,WRITE IN,2
53,2008,GENERAL,MAYOR,TOM BARRETT,343
53,2008,GENERAL,MAYOR,ANDREW J SHAW,81
53,2008,GENERAL,MAYOR,WRITE IN,6
54,2008,GENERAL,MAYOR,TOM BARRETT,534
54,2008,GENERAL,MAYOR,ANDREW J SHAW,106
54,2008,GENERAL,MAYOR,WRITE IN,3
55,2008,GENERAL,MAYOR,TOM BARRETT,244
55,2008,GENERAL,MAYOR,ANDREW J SHAW,51
55,2008,GENERAL,MAYOR,WRITE IN,0
56,2008,GENERAL,MAYOR,TOM BARRETT,422
56,2008,GENERAL,MAYOR,ANDREW J SHAW,58
56,2008,GENERAL,MAYOR,WRITE IN,0
57,2008,GENERAL,MAYOR,TOM BARRETT,202
57,2008,GENERAL,MAYOR,ANDREW J SHAW,64
57,2008,GENERAL,MAYOR,WRITE IN,2
58,2008,GENERAL,MAYOR,TOM BARRETT,416
58,2008,GENERAL,MAYOR,ANDREW J SHAW,77
58,2008,GENERAL,MAYOR,WRITE IN,3
59,2008,GENERAL,MAYOR,TOM BARRETT,296
59,2008,GENERAL,MAYOR,ANDREW J SHAW,53
59,2008,GENERAL,MAYOR,WRITE IN,4
60,2008,GENERAL,MAYOR,TOM BARRETT,138
60,2008,GENERAL,MAYOR,ANDREW J SHAW,43
60,2008,GENERAL,MAYOR,WRITE IN,1
61,2008,GENERAL,MAYOR,TOM BARRETT,66
61,2008,GENERAL,MAYOR,ANDREW J SHAW,23
61,2008,GENERAL,MAYOR,WRITE IN,2
62,2008,GENERAL,MAYOR,TOM BARRETT,16
62,2008,GENERAL,MAYOR,ANDREW J SHAW,11
62,2008,GENERAL,MAYOR,WRITE IN,0
63,2008,GENERAL,MAYOR,TOM BARRETT,61
